,ID Ticket,Fecha,ID Empleado,ID Agente,Categoría,Tipo,Severidad,Prioridad,Días Resolución,Satisfacción
243,GDLESR-1343137943,2018-02-06,744,29,Sistema,Problema,2 - Normal,0 - Sin Asignar,3,5
244,GDLESR-1443406447,2018-11-02,834,34,Sistema,Problema,2 - Normal,0 - Sin Asignar,4,5
245,GDLESR-1543347226,2018-09-04,562,32,Sistema,Problema,2 - Normal,0 - Sin Asignar,5,5
246,GDLESR-2143365816,2018-09-22,1281,8,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,5
247,GDLESR-2143408208,2018-11-04,1810,12,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,5
248,GDLESR-2143413387,2018-11-09,1288,43,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,5
249,GDLESR-2243216116,2018-04-26,1881,21,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
250,GDLESR-2243336811,2018-08-24,1141,48,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
251,GDLESR-2243384284,2018-10-11,1088,2,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
252,GDLESR-2343433241,2018-11-29,94,2,Sistema,Problema,2 - Normal,0 - Sin Asignar,3,5
253,GDLESR-2443227669,2018-05-07,1646,26,Sistema,Problema,4 - Crítico,0 - Sin Asignar,4,1
254,GDLESR-2443243811,2018-05-23,671,18,Sistema,Problema,2 - Normal,0 - Sin Asignar,4,5
255,GDLESR-2543123814,2018-01-23,1671,18,Sistema,Problema,2 - Normal,0 - Sin Asignar,5,5
256,GDLESR-2543284295,2018-07-03,859,32,Sistema,Problema,2 - Normal,0 - Sin Asignar,5,5
257,GDLESR-2843423982,2018-11-19,1658,9,Sistema,Problema,2 - Normal,0 - Sin Asignar,8,5
258,GDLESR-2843447925,2018-12-13,1852,19,Sistema,Problema,2 - Normal,0 - Sin Asignar,8,5
259,GDLESR-2943370450,2018-09-27,135,4,Sistema,Problema,2 - Normal,0 - Sin Asignar,9,5
260,GDLESR-3143137525,2018-02-06,1632,45,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,5
261,GDLESR-3143305753,2018-07-24,1785,27,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,5
262,GDLESR-3243414827,2018-11-10,1282,18,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
263,GDLESR-3243435593,2018-12-01,1869,15,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
264,GDLESR-3343211331,2018-04-21,1573,33,Sistema,Problema,2 - Normal,0 - Sin Asignar,3,5
265,GDLESR-3343342177,2018-08-30,517,41,Sistema,Problema,4 - Crítico,0 - Sin Asignar,3,1
266,GDLESR-3443441501,2018-12-07,1600,5,Sistema,Problema,2 - Normal,0 - Sin Asignar,4,5
267,GDLESR-3843456658,2018-12-22,1135,36,Sistema,Problema,2 - Normal,0 - Sin Asignar,8,5
268,GDLESR-4143117923,2018-01-17,1852,29,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,5
269,GDLESR-4143120806,2018-01-20,580,48,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,5
270,GDLESR-4143217579,2018-04-27,1687,45,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,1
271,GDLESR-4143339160,2018-08-27,1366,31,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,5
272,GDLESR-4143393408,2018-10-20,10,24,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,5
273,GDLESR-4143406480,2018-11-02,1288,34,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,5
274,GDLESR-4243135402,2018-02-04,1470,24,Sistema,Problema,4 - Crítico,0 - Sin Asignar,2,5
275,GDLESR-4243180330,2018-03-21,993,43,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
276,GDLESR-4243210638,2018-04-20,1623,36,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
277,GDLESR-4243290721,2018-07-09,1192,17,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
278,GDLESR-4243328631,2018-08-16,883,36,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
279,GDLESR-4243339859,2018-08-27,765,48,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
280,GDLESR-4243371715,2018-09-28,781,27,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
281,GDLESR-4343298336,2018-07-17,1903,3,Sistema,Problema,2 - Normal,0 - Sin Asignar,3,1
282,GDLESR-4443214577,2018-04-24,1177,15,Sistema,Problema,2 - Normal,0 - Sin Asignar,4,5
283,GDLESR-4443239621,2018-05-19,2,6,Sistema,Problema,2 - Normal,0 - Sin Asignar,4,5
284,GDLESR-4543211165,2018-04-21,1816,11,Sistema,Problema,2 - Normal,0 - Sin Asignar,5,5
285,GDLESR-4543297206,2018-07-16,630,42,Sistema,Problema,2 - Normal,0 - Sin Asignar,5,5
286,GDLESR-4543431190,2018-11-27,1049,31,Sistema,Problema,2 - Normal,0 - Sin Asignar,5,5
287,GDLESR-5043138135,2018-02-07,1553,41,Sistema,Problema,2 - Normal,0 - Sin Asignar,10,5
288,GDLESR-5143354565,2018-09-11,1956,45,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,1
289,GDLESR-5243207958,2018-04-17,125,29,Sistema,Problema,4 - Crítico,0 - Sin Asignar,2,5
290,GDLESR-5243333208,2018-08-21,1480,2,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
291,GDLESR-5343196028,2018-04-06,1112,10,Sistema,Problema,2 - Normal,0 - Sin Asignar,3,5
292,GDLESR-5343452206,2018-12-18,370,2,Sistema,Problema,2 - Normal,0 - Sin Asignar,3,5
293,GDLESR-5443244107,2018-05-24,1400,31,Sistema,Problema,4 - Crítico,0 - Sin Asignar,4,5
294,GDLESR-5443317198,2018-08-05,149,41,Sistema,Problema,2 - Normal,0 - Sin Asignar,4,5
295,GDLESR-5643126798,2018-01-26,1549,37,Sistema,Problema,2 - Normal,0 - Sin Asignar,6,5
296,GDLESR-5643281401,2018-06-30,110,44,Sistema,Problema,2 - Normal,0 - Sin Asignar,16,5
297,GDLESR-5643373166,2018-09-30,26,1,Sistema,Problema,2 - Normal,0 - Sin Asignar,6,5
298,GDLESR-6143190364,2018-03-31,1626,43,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,5
299,GDLESR-6143281798,2018-06-30,1099,27,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,5
300,GDLESR-6143303581,2018-07-22,1098,15,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,5
301,GDLESR-6143326121,2018-08-14,1752,31,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,5
302,GDLESR-6143460208,2018-12-26,1830,42,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,5
303,GDLESR-6243415830,2018-11-11,1773,8,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
304,GDLESR-6343222731,2018-05-02,573,17,Sistema,Problema,2 - Normal,0 - Sin Asignar,3,5
305,GDLESR-6343431864,2018-11-27,1856,8,Sistema,Problema,2 - Normal,0 - Sin Asignar,3,5
306,GDLESR-6443444376,2018-12-10,107,3,Sistema,Problema,2 - Normal,0 - Sin Asignar,4,1
307,GDLESR-6743272706,2018-06-21,1930,7,Sistema,Problema,2 - Normal,0 - Sin Asignar,7,5
308,GDLESR-6943232989,2018-05-12,648,39,Sistema,Problema,2 - Normal,0 - Sin Asignar,9,5
309,GDLESR-7143180597,2018-03-21,569,45,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,5
310,GDLESR-7243336908,2018-08-24,550,29,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
311,GDLESR-7243390957,2018-10-17,1185,19,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,1
312,GDLESR-7243420719,2018-11-16,1321,47,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,1
313,GDLESR-7343251457,2018-05-31,275,34,Sistema,Problema,2 - Normal,0 - Sin Asignar,3,5
314,GDLESR-7343272281,2018-06-21,1038,42,Sistema,Problema,2 - Normal,0 - Sin Asignar,3,5
315,GDLESR-7443416711,2018-11-12,1011,17,Sistema,Problema,2 - Normal,0 - Sin Asignar,4,5
316,GDLESR-7743428860,2018-11-24,1926,48,Sistema,Problema,2 - Normal,0 - Sin Asignar,7,5
317,GDLESR-7843296642,2018-07-15,384,36,Sistema,Problema,2 - Normal,0 - Sin Asignar,8,5
318,GDLESR-7843402075,2018-10-29,227,30,Sistema,Problema,2 - Normal,0 - Sin Asignar,8,1
319,GDLESR-8143164292,2018-03-05,1709,2,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,5
320,GDLESR-8143338078,2018-08-26,1547,30,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,1
321,GDLESR-8243157773,2018-02-26,1497,27,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
322,GDLESR-8243252781,2018-06-01,98,27,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
323,GDLESR-8243357157,2018-09-14,1565,21,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
324,GDLESR-8243385190,2018-10-12,699,21,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
325,GDLESR-8243440031,2018-12-06,1733,30,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
326,GDLESR-8243457716,2018-12-23,1461,7,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,1
327,GDLESR-8343261979,2018-06-10,107,9,Sistema,Problema,2 - Normal,0 - Sin Asignar,3,5
328,GDLESR-8343334121,2018-08-22,1042,31,Sistema,Problema,2 - Normal,0 - Sin Asignar,3,5
329,GDLESR-8343343056,2018-08-31,135,10,Sistema,Problema,2 - Normal,0 - Sin Asignar,3,5
330,GDLESR-8543269723,2018-06-18,1862,27,Sistema,Problema,2 - Normal,0 - Sin Asignar,5,5
331,GDLESR-8543317850,2018-08-05,205,38,Sistema,Problema,2 - Normal,0 - Sin Asignar,5,5
332,GDLESR-9043161309,2018-03-02,1080,23,Sistema,Problema,2 - Normal,0 - Sin Asignar,10,5
333,GDLESR-9043258370,2018-06-07,1757,23,Sistema,Problema,2 - Normal,0 - Sin Asignar,10,5
334,GDLESR-9143221783,2018-05-01,1028,27,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,5
335,GDLESR-9143228192,2018-05-08,659,21,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,5
336,GDLESR-9143331970,2018-08-19,1207,29,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,5
337,GDLESR-9243120186,2018-01-20,578,41,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
338,GDLESR-9243150472,2018-02-19,1827,34,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
339,GDLESR-9243273072,2018-06-22,1727,10,Sistema,Problema,4 - Crítico,0 - Sin Asignar,2,5
340,GDLESR-9243357569,2018-09-14,106,45,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,1
341,GDLESR-9243435281,2018-12-01,78,2,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
342,GDLESR-9343152557,2018-02-21,1505,15,Sistema,Problema,2 - Normal,0 - Sin Asignar,3,5
343,GDLESR-9343172035,2018-03-13,623,20,Sistema,Problema,2 - Normal,0 - Sin Asignar,3,5
344,GDLESR-9443128370,2018-01-28,37,43,Sistema,Problema,2 - Normal,0 - Sin Asignar,4,5
345,GDLESR-9443279462,2018-06-28,256,24,Sistema,Problema,2 - Normal,0 - Sin Asignar,4,5
346,GDLESR-9443313811,2018-08-01,921,8,Sistema,Problema,2 - Normal,0 - Sin Asignar,4,5
347,GDLESR-9543402820,2018-10-29,1892,38,Sistema,Problema,2 - Normal,0 - Sin Asignar,5,5
348,GDLESR-9843376082,2018-10-03,1248,30,Sistema,Problema,2 - Normal,0 - Sin Asignar,8,5
349,GDLEST-0243265071,2018-06-14,1437,20,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
350,GDLEST-0243454013,2018-12-20,461,10,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
351,GDLEST-1143432928,2018-11-28,1782,29,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,5
352,GDLEST-1243281685,2018-06-30,408,26,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
353,GDLEST-1343130789,2018-01-30,1348,27,Sistema,Problema,2 - Normal,0 - Sin Asignar,3,5
354,GDLEST-1443215749,2018-04-25,994,37,Sistema,Problema,2 - Normal,0 - Sin Asignar,4,5
355,GDLEST-1443267806,2018-06-16,720,48,Sistema,Problema,2 - Normal,0 - Sin Asignar,4,5
356,GDLEST-1543366802,2018-09-23,1690,28,Sistema,Problema,2 - Normal,0 - Sin Asignar,5,5
357,GDLEST-2143325504,2018-08-13,900,45,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,5
358,GDLEST-2243166995,2018-03-07,999,19,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
359,GDLEST-2443370036,2018-09-27,143,30,Sistema,Problema,2 - Normal,0 - Sin Asignar,4,5
360,GDLEST-2543103544,2018-01-03,24,25,Sistema,Problema,2 - Normal,0 - Sin Asignar,5,5
361,GDLEST-3143129351,2018-01-29,1335,23,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,5
362,GDLEST-3143377897,2018-10-04,1659,18,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,5
363,GDLEST-3243238485,2018-05-18,68,24,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
364,GDLEST-3543118442,2018-01-18,994,34,Sistema,Problema,2 - Normal,0 - Sin Asignar,5,5
365,GDLEST-4443219554,2018-04-29,1855,45,Sistema,Problema,2 - Normal,0 - Sin Asignar,4,5
366,GDLEST-4443298116,2018-07-17,681,21,Sistema,Problema,2 - Normal,0 - Sin Asignar,4,5
367,GDLEST-5143333780,2018-08-21,618,37,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,5
368,GDLEST-5243260558,2018-06-09,1665,15,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
369,GDLEST-5243298616,2018-07-17,1381,36,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
370,GDLEST-5243346803,2018-09-03,1370,8,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
371,GDLEST-5343291381,2018-07-10,518,23,Sistema,Problema,4 - Crítico,0 - Sin Asignar,3,5
372,GDLEST-6343428285,2018-11-24,588,12,Sistema,Problema,2 - Normal,0 - Sin Asignar,3,5
373,GDLEST-6443445149,2018-12-11,1604,31,Sistema,Problema,2 - Normal,0 - Sin Asignar,4,5
374,GDLEST-7143387462,2018-10-14,316,14,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,5
375,GDLEST-7243411852,2018-11-07,1425,8,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
376,GDLEST-7243418630,2018-11-14,1163,36,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
377,GDLEST-7443313700,2018-08-01,790,37,Sistema,Problema,2 - Normal,0 - Sin Asignar,4,1
378,GDLEST-7543306086,2018-07-25,38,40,Sistema,Problema,2 - Normal,0 - Sin Asignar,5,5
379,GDLEST-9143109176,2018-01-09,1317,41,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,5
380,GDLEST-9143124479,2018-01-24,1077,34,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,5
381,GDLEST-9143197836,2018-04-07,593,38,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,5
382,GDLEST-9243338141,2018-08-26,454,21,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
383,GDLEST-9343108812,2018-01-08,1541,8,Sistema,Problema,2 - Normal,0 - Sin Asignar,3,5
384,GDLTER-0043209730,2018-04-19,1923,27,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10,5
385,GDLTER-0043358650,2018-09-15,215,26,Software,Solicitud,2 - Normal,0 - Sin Asignar,10,1
386,GDLTER-0043372598,2018-09-29,1409,45,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10,5
387,GDLTER-0043443485,2018-12-09,898,14,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,7,5
388,GDLTER-0143171064,2018-03-12,1386,10,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11,5
389,GDLTER-0243212200,2018-04-22,1080,32,Software,Solicitud,2 - Normal,0 - Sin Asignar,12,5
390,GDLTER-0243226539,2018-05-06,723,15,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,12,5
391,GDLTER-0243257313,2018-06-06,311,43,Software,Solicitud,2 - Normal,0 - Sin Asignar,2,5
392,GDLTER-0243263531,2018-06-12,1263,35,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,12,5
393,GDLTER-0243311359,2018-07-30,575,43,Software,Solicitud,2 - Normal,0 - Sin Asignar,2,5
394,GDLTER-0343137302,2018-02-06,760,43,Software,Solicitud,2 - Normal,0 - Sin Asignar,3,5
395,GDLTER-0343415292,2018-11-11,1049,42,Software,Solicitud,2 - Normal,0 - Sin Asignar,3,5
396,GDLTER-0443184479,2018-03-25,1967,24,Software,Solicitud,2 - Normal,0 - Sin Asignar,4,5
397,GDLTER-0443244381,2018-05-24,118,33,Software,Solicitud,2 - Normal,0 - Sin Asignar,4,5
398,GDLTER-0443285000,2018-07-04,1190,40,Software,Solicitud,2 - Normal,0 - Sin Asignar,4,1
399,GDLTER-0443444873,2018-12-10,777,8,Software,Solicitud,2 - Normal,0 - Sin Asignar,4,5
400,GDLTER-0543236905,2018-05-16,1680,29,Software,Solicitud,2 - Normal,0 - Sin Asignar,5,5
401,GDLTER-0543361871,2018-09-18,1727,48,Software,Solicitud,2 - Normal,0 - Sin Asignar,5,5
402,GDLTER-0643257924,2018-06-06,252,9,Software,Solicitud,2 - Normal,0 - Sin Asignar,6,5
403,GDLTER-0743116058,2018-01-16,845,30,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,13,5
404,GDLTER-0743355676,2018-09-12,777,46,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,1,5
405,GDLTER-0843240723,2018-05-20,692,7,Software,Solicitud,2 - Normal,0 - Sin Asignar,8,5
406,GDLTER-0943385942,2018-10-12,1274,49,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,1,5
407,GDLTER-1043131855,2018-01-31,1545,18,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10,5
408,GDLTER-1043220509,2018-04-30,580,25,Software,Solicitud,2 - Normal,0 - Sin Asignar,10,1
409,GDLTER-1143294070,2018-07-13,1957,20,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11,5
410,GDLTER-1143348822,2018-09-05,1172,38,Software,Solicitud,2 - Normal,0 - Sin Asignar,11,5
411,GDLTER-1143406528,2018-11-02,1302,45,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11,1
412,GDLTER-1243257807,2018-06-06,1540,8,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,12,5
413,GDLTER-1243343152,2018-08-31,735,31,Software,Solicitud,2 - Normal,0 - Sin Asignar,2,5
414,GDLTER-1243376423,2018-10-03,392,14,Software,Solicitud,2 - Normal,0 - Sin Asignar,2,5
415,GDLTER-1243390749,2018-10-17,1144,17,Software,Solicitud,2 - Normal,0 - Sin Asignar,2,5
416,GDLTER-1243413715,2018-11-09,1181,27,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,12,5
417,GDLTER-1343146249,2018-02-15,1274,42,Software,Solicitud,2 - Normal,0 - Sin Asignar,3,5
418,GDLTER-1343178072,2018-03-19,1497,30,Software,Solicitud,2 - Normal,0 - Sin Asignar,3,5
419,GDLTER-1343193777,2018-04-03,107,17,Software,Solicitud,2 - Normal,0 - Sin Asignar,3,5
420,GDLTER-1343194896,2018-04-04,189,38,Software,Solicitud,2 - Normal,0 - Sin Asignar,3,5
421,GDLTER-1343245055,2018-05-25,1325,20,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,13,5
422,GDLTER-1443119448,2018-01-19,1894,4,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,7,5
423,GDLTER-1443148095,2018-02-17,1969,20,Software,Solicitud,2 - Normal,0 - Sin Asignar,4,5
424,GDLTER-1443176400,2018-03-17,1480,24,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,1,5
425,GDLTER-1443218289,2018-04-28,238,2,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,14,5
426,GDLTER-1443241210,2018-05-21,751,32,Software,Solicitud,2 - Normal,0 - Sin Asignar,4,5
427,GDLTER-1443241223,2018-05-21,452,2,Software,Solicitud,2 - Normal,0 - Sin Asignar,4,5
428,GDLTER-1443315453,2018-08-03,1065,34,Software,Solicitud,2 - Normal,0 - Sin Asignar,4,5
429,GDLTER-1443416732,2018-11-12,1223,17,Software,Solicitud,2 - Normal,0 - Sin Asignar,4,5
430,GDLTER-1543226920,2018-05-06,352,29,Software,Solicitud,2 - Normal,0 - Sin Asignar,5,5
431,GDLTER-1543409261,2018-11-05,1726,2,Software,Solicitud,2 - Normal,0 - Sin Asignar,5,5
432,GDLTER-1643178666,2018-03-19,1496,16,Software,Solicitud,2 - Normal,0 - Sin Asignar,16,5
433,GDLTER-1643200062,2018-04-10,1196,30,Software,Solicitud,2 - Normal,0 - Sin Asignar,6,1
434,GDLTER-1643227632,2018-05-07,853,16,Software,Solicitud,2 - Normal,0 - Sin Asignar,6,5
435,GDLTER-1643274942,2018-06-23,1304,9,Software,Solicitud,2 - Normal,0 - Sin Asignar,6,5
436,GDLTER-1643368268,2018-09-25,1336,42,Software,Solicitud,2 - Normal,0 - Sin Asignar,6,5
437,GDLTER-1743382491,2018-10-09,1749,44,Software,Solicitud,2 - Normal,0 - Sin Asignar,7,5
438,GDLTER-1743404650,2018-10-31,145,26,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,9,1
439,GDLTER-1843137272,2018-02-06,1647,42,Software,Solicitud,2 - Normal,0 - Sin Asignar,8,5
440,GDLTER-1843176376,2018-03-17,1797,43,Software,Solicitud,2 - Normal,0 - Sin Asignar,8,5
441,GDLTER-1943263355,2018-06-12,1095,33,Software,Solicitud,2 - Normal,0 - Sin Asignar,9,1
442,GDLTER-1943275327,2018-06-24,942,3,Software,Solicitud,2 - Normal,0 - Sin Asignar,9,1
443,GDLTER-2043159457,2018-02-28,1255,34,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10,5
444,GDLTER-2043297162,2018-07-16,1206,41,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10,5
445,GDLTER-2043347723,2018-09-04,1372,17,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10,5
446,GDLTER-2043403734,2018-10-30,1873,47,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10,1
447,GDLTER-2143172863,2018-03-13,1796,8,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11,5
448,GDLTER-2143392514,2018-10-19,401,45,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11,5
449,GDLTER-2243230175,2018-05-10,467,31,Software,Solicitud,2 - Normal,0 - Sin Asignar,2,5
450,GDLTER-2243434846,2018-11-30,94,38,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,12,5
451,GDLTER-2343146513,2018-02-15,481,15,Software,Solicitud,2 - Normal,0 - Sin Asignar,3,5
452,GDLTER-2343288752,2018-07-07,375,27,Software,Solicitud,2 - Normal,0 - Sin Asignar,3,5
453,GDLTER-2443135970,2018-02-04,1347,29,Software,Solicitud,2 - Normal,0 - Sin Asignar,4,5
454,GDLTER-2443438725,2018-12-04,502,47,Software,Solicitud,2 - Normal,0 - Sin Asignar,4,5
455,GDLTER-2543250254,2018-05-30,215,22,Software,Solicitud,2 - Normal,0 - Sin Asignar,15,5
456,GDLTER-2543294198,2018-07-13,259,21,Software,Solicitud,2 - Normal,0 - Sin Asignar,5,5
457,GDLTER-2543436409,2018-12-02,1380,34,Software,Solicitud,2 - Normal,0 - Sin Asignar,5,5
458,GDLTER-2643169211,2018-03-10,1831,32,Software,Solicitud,2 - Normal,0 - Sin Asignar,6,5
459,GDLTER-2643283669,2018-07-02,986,6,Software,Solicitud,2 - Normal,0 - Sin Asignar,6,1
460,GDLTER-2643416671,2018-11-12,1497,36,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,16,5
461,GDLTER-2643430782,2018-11-26,1128,37,Software,Solicitud,2 - Normal,0 - Sin Asignar,6,1
462,GDLTER-2843335248,2018-08-23,1524,42,Software,Solicitud,2 - Normal,0 - Sin Asignar,8,5
463,GDLTER-2943226987,2018-05-06,1128,39,Software,Solicitud,2 - Normal,0 - Sin Asignar,9,5
464,GDLTER-2943351380,2018-09-08,1548,43,Software,Solicitud,2 - Normal,0 - Sin Asignar,9,5
465,GDLTER-3043180754,2018-03-21,665,47,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10,5
466,GDLTER-3043408214,2018-11-04,361,32,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10,5
467,GDLTER-3243394031,2018-10-21,1803,20,Software,Solicitud,2 - Normal,0 - Sin Asignar,2,5
468,GDLTER-3243398542,2018-10-25,1454,35,Software,Solicitud,2 - Normal,0 - Sin Asignar,2,5
469,GDLTER-3343116511,2018-01-16,1931,45,Software,Solicitud,2 - Normal,0 - Sin Asignar,3,5
470,GDLTER-3343117235,2018-01-17,403,2,Software,Solicitud,2 - Normal,0 - Sin Asignar,3,5
471,GDLTER-3343215013,2018-04-25,991,20,Software,Solicitud,2 - Normal,0 - Sin Asignar,3,5
472,GDLTER-3343454199,2018-12-20,129,21,Software,Solicitud,2 - Normal,0 - Sin Asignar,3,5
473,GDLTER-3443111863,2018-01-11,1266,8,Software,Solicitud,2 - Normal,0 - Sin Asignar,4,5
474,GDLTER-3443268530,2018-06-17,503,45,Software,Solicitud,2 - Normal,0 - Sin Asignar,4,1
475,GDLTER-3443298181,2018-07-17,538,21,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,14,5
476,GDLTER-3443382452,2018-10-09,1505,34,Software,Solicitud,2 - Normal,0 - Sin Asignar,4,5
477,GDLTER-3443439518,2018-12-05,1301,25,Software,Solicitud,2 - Normal,0 - Sin Asignar,14,5
478,GDLTER-3543319645,2018-08-07,764,36,Software,Solicitud,2 - Normal,0 - Sin Asignar,5,5
479,GDLTER-3543371474,2018-09-28,1277,34,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,15,5
480,GDLTER-3643217402,2018-04-27,680,24,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,16,5
481,GDLTER-3643286453,2018-07-05,1535,4,Software,Solicitud,2 - Normal,0 - Sin Asignar,6,5
482,GDLTER-3643306266,2018-07-25,1536,12,Software,Solicitud,2 - Normal,0 - Sin Asignar,6,5
483,GDLTER-3743358798,2018-09-15,919,17,Software,Solicitud,2 - Normal,0 - Sin Asignar,7,5
484,GDLTER-3843386179,2018-10-13,547,11,Software,Solicitud,2 - Normal,0 - Sin Asignar,8,1
485,GDLTER-4043235846,2018-05-15,1614,8,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10,5
486,GDLTER-4143209945,2018-04-19,1714,9,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11,5
487,GDLTER-4243122138,2018-01-22,1783,41,Software,Solicitud,2 - Normal,0 - Sin Asignar,2,1
488,GDLTER-4243149538,2018-02-18,883,15,Software,Solicitud,2 - Normal,0 - Sin Asignar,2,5
489,GDLTER-4243152154,2018-02-21,1435,21,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,12,5
490,GDLTER-4243392990,2018-10-19,389,29,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,12,5
491,GDLTER-4243432557,2018-11-28,655,35,Software,Solicitud,2 - Normal,0 - Sin Asignar,12,5
