,ID Ticket,Fecha,Tipo,Categoría,ID Empleado,ID Agente,Severidad,Prioridad,Días Resolución,Satisfacción
250,GDLENR-3044121511,2020-10-17,Problema,Acceso/Login,1281,15,2 - Normal,0 - Sin Asignar,0,5
251,GDLENR-3044136481,2020-11-01,Problema,Acceso/Login,1508,44,2 - Normal,0 - Sin Asignar,0,5
252,GDLENR-3044164536,2020-11-29,Problema,Acceso/Login,1403,35,2 - Normal,0 - Sin Asignar,0,5
253,GDLENR-3143944513,2020-04-23,Problema,Acceso/Login,321,15,2 - Normal,0 - Sin Asignar,1,5
254,GDLENR-3144100412,2020-09-26,Problema,Acceso/Login,1731,24,4 - Crítico,0 - Sin Asignar,1,5
255,GDLENR-3244064466,2020-08-21,Problema,Acceso/Login,446,44,2 - Normal,0 - Sin Asignar,2,5
256,GDLENR-4043854194,2020-01-24,Problema,Acceso/Login,1949,21,2 - Normal,0 - Sin Asignar,0,5
257,GDLENR-4043885484,2020-02-24,Problema,Acceso/Login,538,34,2 - Normal,0 - Sin Asignar,0,5
258,GDLENR-4043908769,2020-03-18,Problema,Acceso/Login,496,17,2 - Normal,0 - Sin Asignar,0,5
259,GDLENR-4043936647,2020-04-15,Problema,Acceso/Login,1894,16,2 - Normal,0 - Sin Asignar,0,5
260,GDLENR-4043951126,2020-04-30,Problema,Acceso/Login,1522,41,2 - Normal,0 - Sin Asignar,0,5
261,GDLENR-4043983874,2020-06-01,Problema,Acceso/Login,1067,48,2 - Normal,0 - Sin Asignar,0,5
262,GDLENR-4043996203,2020-06-14,Problema,Acceso/Login,1970,12,2 - Normal,0 - Sin Asignar,0,5
263,GDLENR-4044016762,2020-07-04,Problema,Acceso/Login,1026,47,2 - Normal,0 - Sin Asignar,0,5
264,GDLENR-4044051170,2020-08-08,Problema,Acceso/Login,767,41,2 - Normal,0 - Sin Asignar,0,5
265,GDLENR-4044071748,2020-08-28,Problema,Acceso/Login,1134,17,2 - Normal,0 - Sin Asignar,0,5
266,GDLENR-4044088497,2020-09-14,Problema,Acceso/Login,709,34,2 - Normal,0 - Sin Asignar,0,5
267,GDLENR-4044092235,2020-09-18,Problema,Acceso/Login,613,2,2 - Normal,0 - Sin Asignar,0,5
268,GDLENR-4044105748,2020-10-01,Problema,Acceso/Login,1854,17,2 - Normal,0 - Sin Asignar,0,5
269,GDLENR-4044108745,2020-10-04,Problema,Acceso/Login,1394,7,2 - Normal,0 - Sin Asignar,0,5
270,GDLENR-4044126051,2020-10-22,Problema,Acceso/Login,1325,10,4 - Crítico,0 - Sin Asignar,0,5
271,GDLENR-4044133798,2020-10-29,Problema,Acceso/Login,1759,17,2 - Normal,0 - Sin Asignar,0,1
272,GDLENR-4044179992,2020-12-14,Problema,Acceso/Login,1169,29,2 - Normal,0 - Sin Asignar,0,5
273,GDLENR-4044194528,2020-12-29,Problema,Acceso/Login,1122,5,2 - Normal,0 - Sin Asignar,0,1
274,GDLENR-4143953784,2020-05-02,Problema,Acceso/Login,1898,17,2 - Normal,0 - Sin Asignar,1,5
275,GDLENR-4144089506,2020-09-15,Problema,Acceso/Login,530,5,2 - Normal,0 - Sin Asignar,1,5
276,GDLENR-5043858225,2020-01-28,Problema,Acceso/Login,1772,2,2 - Normal,0 - Sin Asignar,0,5
277,GDLENR-5043888291,2020-02-27,Problema,Acceso/Login,149,42,2 - Normal,0 - Sin Asignar,0,5
278,GDLENR-5043919467,2020-03-29,Problema,Acceso/Login,1136,34,2 - Normal,0 - Sin Asignar,0,5
279,GDLENR-5043923440,2020-04-02,Problema,Acceso/Login,1884,44,2 - Normal,0 - Sin Asignar,0,5
280,GDLENR-5044008237,2020-06-26,Problema,Acceso/Login,1553,42,2 - Normal,0 - Sin Asignar,0,5
281,GDLENR-5044014638,2020-07-02,Problema,Acceso/Login,1213,26,2 - Normal,0 - Sin Asignar,0,5
282,GDLENR-5044020408,2020-07-08,Problema,Acceso/Login,1410,34,2 - Normal,0 - Sin Asignar,0,5
283,GDLENR-5044038836,2020-07-26,Problema,Acceso/Login,243,48,2 - Normal,0 - Sin Asignar,0,5
284,GDLENR-5044053890,2020-08-10,Problema,Acceso/Login,1479,38,2 - Normal,0 - Sin Asignar,0,5
285,GDLENR-5044094917,2020-09-20,Problema,Acceso/Login,1691,39,2 - Normal,0 - Sin Asignar,0,5
286,GDLENR-5044127129,2020-10-23,Problema,Acceso/Login,1382,31,2 - Normal,0 - Sin Asignar,0,5
287,GDLENR-5044139153,2020-11-04,Problema,Acceso/Login,1525,21,2 - Normal,0 - Sin Asignar,0,5
288,GDLENR-5044145465,2020-11-10,Problema,Acceso/Login,1216,4,2 - Normal,0 - Sin Asignar,0,5
289,GDLENR-5044155162,2020-11-20,Problema,Acceso/Login,276,1,2 - Normal,0 - Sin Asignar,0,5
290,GDLENR-5143991163,2020-06-09,Problema,Acceso/Login,546,21,2 - Normal,0 - Sin Asignar,1,5
291,GDLENR-5144049210,2020-08-06,Problema,Acceso/Login,921,12,2 - Normal,0 - Sin Asignar,1,5
292,GDLENR-6043881020,2020-02-20,Problema,Acceso/Login,672,10,2 - Normal,0 - Sin Asignar,0,5
293,GDLENR-6043939635,2020-04-18,Problema,Acceso/Login,1703,16,2 - Normal,0 - Sin Asignar,0,5
294,GDLENR-6043955367,2020-05-04,Problema,Acceso/Login,546,43,2 - Normal,0 - Sin Asignar,0,5
295,GDLENR-6043956182,2020-05-05,Problema,Acceso/Login,178,11,2 - Normal,0 - Sin Asignar,0,5
296,GDLENR-6043972829,2020-05-21,Problema,Acceso/Login,1622,18,2 - Normal,0 - Sin Asignar,0,5
297,GDLENR-6044021175,2020-07-09,Problema,Acceso/Login,1597,31,2 - Normal,0 - Sin Asignar,0,5
298,GDLENR-6044053266,2020-08-10,Problema,Acceso/Login,1726,42,2 - Normal,0 - Sin Asignar,0,5
299,GDLENR-6044064594,2020-08-21,Problema,Acceso/Login,1009,5,2 - Normal,0 - Sin Asignar,0,5
300,GDLENR-6044090656,2020-09-16,Problema,Acceso/Login,225,36,2 - Normal,0 - Sin Asignar,0,5
301,GDLENR-6044096781,2020-09-22,Problema,Acceso/Login,358,37,2 - Normal,0 - Sin Asignar,0,5
302,GDLENR-6243913225,2020-03-23,Problema,Acceso/Login,1292,12,2 - Normal,0 - Sin Asignar,2,5
303,GDLENR-7043844863,2020-01-14,Problema,Acceso/Login,536,38,2 - Normal,0 - Sin Asignar,0,5
304,GDLENR-7043847798,2020-01-17,Problema,Acceso/Login,1219,47,2 - Normal,0 - Sin Asignar,0,5
305,GDLENR-7043917522,2020-03-27,Problema,Acceso/Login,1272,5,2 - Normal,0 - Sin Asignar,0,5
306,GDLENR-7044010254,2020-06-28,Problema,Acceso/Login,1915,2,2 - Normal,0 - Sin Asignar,0,5
307,GDLENR-7044013488,2020-07-01,Problema,Acceso/Login,128,34,2 - Normal,0 - Sin Asignar,0,5
308,GDLENR-7044017708,2020-07-05,Problema,Acceso/Login,1190,7,2 - Normal,0 - Sin Asignar,0,5
309,GDLENR-7044018884,2020-07-06,Problema,Acceso/Login,578,18,2 - Normal,0 - Sin Asignar,0,1
310,GDLENR-7044020606,2020-07-08,Problema,Acceso/Login,940,16,2 - Normal,0 - Sin Asignar,0,5
311,GDLENR-7044031743,2020-07-19,Problema,Acceso/Login,1894,17,2 - Normal,0 - Sin Asignar,0,5
312,GDLENR-7044151577,2020-11-16,Problema,Acceso/Login,1527,35,2 - Normal,0 - Sin Asignar,0,5
313,GDLENR-7044193124,2020-12-28,Problema,Acceso/Login,1292,21,2 - Normal,0 - Sin Asignar,0,5
314,GDLENR-8043858777,2020-01-28,Problema,Acceso/Login,707,47,2 - Normal,0 - Sin Asignar,0,5
315,GDLENR-8043870020,2020-02-09,Problema,Acceso/Login,1692,10,4 - Crítico,0 - Sin Asignar,0,5
316,GDLENR-8043957572,2020-05-06,Problema,Acceso/Login,527,25,2 - Normal,0 - Sin Asignar,0,5
317,GDLENR-8044045878,2020-08-02,Problema,Acceso/Login,777,48,2 - Normal,0 - Sin Asignar,0,5
318,GDLENR-8044082086,2020-09-08,Problema,Acceso/Login,1368,10,2 - Normal,0 - Sin Asignar,0,5
319,GDLENR-8044132534,2020-10-28,Problema,Acceso/Login,773,5,2 - Normal,0 - Sin Asignar,0,5
320,GDLENR-8044156157,2020-11-21,Problema,Acceso/Login,35,31,2 - Normal,0 - Sin Asignar,0,5
321,GDLENR-8143934085,2020-04-13,Problema,Acceso/Login,628,30,2 - Normal,0 - Sin Asignar,1,5
322,GDLENR-8144095478,2020-09-21,Problema,Acceso/Login,1997,14,2 - Normal,0 - Sin Asignar,1,5
323,GDLENR-8144110649,2020-10-06,Problema,Acceso/Login,324,26,2 - Normal,0 - Sin Asignar,1,5
324,GDLENR-9043854403,2020-01-24,Problema,Acceso/Login,120,24,2 - Normal,0 - Sin Asignar,0,5
325,GDLENR-9043930620,2020-04-09,Problema,Acceso/Login,1952,16,2 - Normal,0 - Sin Asignar,0,5
326,GDLENR-9044030931,2020-07-18,Problema,Acceso/Login,1943,49,2 - Normal,0 - Sin Asignar,0,5
327,GDLENR-9044075689,2020-09-01,Problema,Acceso/Login,1178,36,2 - Normal,0 - Sin Asignar,0,5
328,GDLENR-9044125825,2020-10-21,Problema,Acceso/Login,1502,48,2 - Normal,0 - Sin Asignar,0,5
329,GDLENR-9044131498,2020-10-27,Problema,Acceso/Login,349,24,2 - Normal,0 - Sin Asignar,0,5
330,GDLENR-9143929729,2020-04-08,Problema,Acceso/Login,1272,7,2 - Normal,0 - Sin Asignar,1,5
331,GDLENT-0043917897,2020-03-27,Problema,Acceso/Login,1659,8,2 - Normal,0 - Sin Asignar,0,5
332,GDLENT-0044043928,2020-07-31,Problema,Acceso/Login,712,9,2 - Normal,0 - Sin Asignar,0,5
333,GDLENT-0044132746,2020-10-28,Problema,Acceso/Login,1064,17,2 - Normal,0 - Sin Asignar,0,1
334,GDLENT-0044167136,2020-12-02,Problema,Acceso/Login,423,21,2 - Normal,0 - Sin Asignar,0,5
335,GDLENT-0143945480,2020-04-24,Problema,Acceso/Login,548,44,2 - Normal,0 - Sin Asignar,1,5
336,GDLENT-1044079290,2020-09-05,Problema,Acceso/Login,1529,42,2 - Normal,0 - Sin Asignar,0,5
337,GDLENT-1044171393,2020-12-06,Problema,Acceso/Login,109,43,2 - Normal,0 - Sin Asignar,0,5
338,GDLENT-1044175423,2020-12-10,Problema,Acceso/Login,1182,4,2 - Normal,0 - Sin Asignar,0,5
339,GDLENT-2044032731,2020-07-20,Problema,Acceso/Login,1993,17,2 - Normal,0 - Sin Asignar,0,5
340,GDLENT-2044165187,2020-11-30,Problema,Acceso/Login,288,31,2 - Normal,0 - Sin Asignar,0,5
341,GDLENT-3043866577,2020-02-05,Problema,Acceso/Login,87,45,2 - Normal,0 - Sin Asignar,0,5
342,GDLENT-3043881603,2020-02-20,Problema,Acceso/Login,1370,36,2 - Normal,0 - Sin Asignar,0,5
343,GDLENT-3043993834,2020-06-11,Problema,Acceso/Login,1103,28,2 - Normal,0 - Sin Asignar,0,5
344,GDLENT-3044044795,2020-08-01,Problema,Acceso/Login,1529,27,2 - Normal,0 - Sin Asignar,0,5
345,GDLENT-3044149371,2020-11-14,Problema,Acceso/Login,67,43,2 - Normal,0 - Sin Asignar,0,5
346,GDLENT-3044152251,2020-11-17,Problema,Acceso/Login,325,12,2 - Normal,0 - Sin Asignar,0,5
347,GDLENT-4043942140,2020-04-21,Problema,Acceso/Login,1354,41,2 - Normal,0 - Sin Asignar,0,5
348,GDLENT-4043972148,2020-05-21,Problema,Acceso/Login,1604,21,2 - Normal,0 - Sin Asignar,0,5
349,GDLENT-4044134479,2020-10-30,Problema,Acceso/Login,1317,44,2 - Normal,0 - Sin Asignar,0,5
350,GDLENT-5043967988,2020-05-16,Problema,Acceso/Login,1348,39,2 - Normal,0 - Sin Asignar,0,5
351,GDLENT-5044006875,2020-06-24,Problema,Acceso/Login,1447,8,2 - Normal,0 - Sin Asignar,0,5
352,GDLENT-8044053631,2020-08-10,Problema,Acceso/Login,1333,16,2 - Normal,0 - Sin Asignar,0,5
353,GDLENT-8044121753,2020-10-17,Problema,Acceso/Login,855,27,2 - Normal,0 - Sin Asignar,0,5
354,GDLENT-8044174883,2020-12-09,Problema,Acceso/Login,288,38,2 - Normal,0 - Sin Asignar,0,5
355,GDLENT-8044184836,2020-12-19,Problema,Acceso/Login,743,38,2 - Normal,0 - Sin Asignar,0,5
356,GDLENT-9043882766,2020-02-21,Problema,Acceso/Login,1976,17,2 - Normal,0 - Sin Asignar,0,5
357,GDLENT-9043886560,2020-02-25,Problema,Acceso/Login,396,15,2 - Normal,0 - Sin Asignar,0,5
358,GDLENT-9044014810,2020-07-02,Problema,Acceso/Login,1601,8,2 - Normal,0 - Sin Asignar,0,5
359,GDLESR-0143937457,2020-04-16,Problema,Sistema,235,34,2 - Normal,0 - Sin Asignar,1,5
360,GDLESR-0144000124,2020-06-18,Problema,Sistema,822,21,2 - Normal,0 - Sin Asignar,1,5
361,GDLESR-0144022409,2020-07-10,Problema,Sistema,1640,44,2 - Normal,0 - Sin Asignar,1,5
362,GDLESR-0144131727,2020-10-27,Problema,Sistema,1572,37,2 - Normal,0 - Sin Asignar,11,5
363,GDLESR-0144193116,2020-12-28,Problema,Sistema,71,31,2 - Normal,0 - Sin Asignar,1,5
364,GDLESR-0243962273,2020-05-11,Problema,Sistema,1797,42,2 - Normal,0 - Sin Asignar,2,5
365,GDLESR-0244013788,2020-07-01,Problema,Sistema,1028,17,2 - Normal,0 - Sin Asignar,2,5
366,GDLESR-0244029109,2020-07-17,Problema,Sistema,1150,21,2 - Normal,0 - Sin Asignar,2,5
367,GDLESR-0244091717,2020-09-17,Problema,Sistema,1931,47,4 - Crítico,0 - Sin Asignar,2,5
368,GDLESR-0343927853,2020-04-06,Problema,Sistema,1475,38,2 - Normal,0 - Sin Asignar,3,5
369,GDLESR-0344096313,2020-09-22,Problema,Sistema,1721,33,2 - Normal,0 - Sin Asignar,3,5
370,GDLESR-0344115468,2020-10-11,Problema,Sistema,176,14,2 - Normal,0 - Sin Asignar,3,5
371,GDLESR-0444139855,2020-11-04,Problema,Sistema,95,18,4 - Crítico,0 - Sin Asignar,4,5
372,GDLESR-0543972749,2020-05-21,Problema,Sistema,1374,17,2 - Normal,0 - Sin Asignar,5,5
373,GDLESR-0743957818,2020-05-06,Problema,Sistema,541,18,2 - Normal,0 - Sin Asignar,7,5
374,GDLESR-0844080648,2020-09-06,Problema,Sistema,1904,6,2 - Normal,0 - Sin Asignar,8,5
375,GDLESR-1144024781,2020-07-12,Problema,Sistema,718,17,2 - Normal,0 - Sin Asignar,1,5
376,GDLESR-1144089774,2020-09-15,Problema,Sistema,617,17,2 - Normal,0 - Sin Asignar,1,5
377,GDLESR-1144126188,2020-10-22,Problema,Sistema,398,31,2 - Normal,0 - Sin Asignar,1,5
378,GDLESR-1243859773,2020-01-29,Problema,Sistema,1237,37,2 - Normal,0 - Sin Asignar,2,5
379,GDLESR-1243956209,2020-05-05,Problema,Sistema,1040,2,2 - Normal,0 - Sin Asignar,2,5
380,GDLESR-1244159233,2020-11-24,Problema,Sistema,913,42,2 - Normal,0 - Sin Asignar,2,5
381,GDLESR-1443969269,2020-05-18,Problema,Sistema,126,2,2 - Normal,0 - Sin Asignar,4,5
382,GDLESR-1444038599,2020-07-26,Problema,Sistema,1919,5,2 - Normal,0 - Sin Asignar,4,5
383,GDLESR-1444069765,2020-08-26,Problema,Sistema,686,7,2 - Normal,0 - Sin Asignar,4,5
384,GDLESR-1444131733,2020-10-27,Problema,Sistema,693,7,2 - Normal,0 - Sin Asignar,4,5
385,GDLESR-1543937253,2020-04-16,Problema,Sistema,1195,32,2 - Normal,0 - Sin Asignar,5,1
386,GDLESR-1544100339,2020-09-26,Problema,Sistema,933,43,2 - Normal,0 - Sin Asignar,5,5
387,GDLESR-1544195900,2020-12-30,Problema,Sistema,1700,29,2 - Normal,0 - Sin Asignar,5,5
388,GDLESR-2044103349,2020-09-29,Problema,Sistema,1264,33,2 - Normal,0 - Sin Asignar,10,5
389,GDLESR-2144184168,2020-12-19,Problema,Sistema,466,21,2 - Normal,0 - Sin Asignar,1,5
390,GDLESR-2243946523,2020-04-25,Problema,Sistema,1332,5,2 - Normal,0 - Sin Asignar,2,5
391,GDLESR-2244047705,2020-08-04,Problema,Sistema,1380,37,2 - Normal,0 - Sin Asignar,2,5
392,GDLESR-2244051416,2020-08-08,Problema,Sistema,381,24,2 - Normal,0 - Sin Asignar,2,5
393,GDLESR-2244170783,2020-12-05,Problema,Sistema,1118,17,2 - Normal,0 - Sin Asignar,2,5
394,GDLESR-2343887845,2020-02-26,Problema,Sistema,1654,18,2 - Normal,0 - Sin Asignar,3,1
395,GDLESR-2343929590,2020-04-08,Problema,Sistema,1639,15,4 - Crítico,0 - Sin Asignar,3,5
396,GDLESR-2343938682,2020-04-17,Problema,Sistema,938,36,2 - Normal,0 - Sin Asignar,3,5
397,GDLESR-2344101523,2020-09-27,Problema,Sistema,282,45,2 - Normal,0 - Sin Asignar,3,5
398,GDLESR-2443925220,2020-04-04,Problema,Sistema,542,42,2 - Normal,0 - Sin Asignar,4,5
399,GDLESR-2444166488,2020-12-01,Problema,Sistema,1458,24,2 - Normal,0 - Sin Asignar,4,5
400,GDLESR-2543967908,2020-05-16,Problema,Sistema,1200,49,2 - Normal,0 - Sin Asignar,5,5
401,GDLESR-2543996326,2020-06-14,Problema,Sistema,1802,43,4 - Crítico,0 - Sin Asignar,5,5
402,GDLESR-2743984973,2020-06-02,Problema,Sistema,967,29,2 - Normal,0 - Sin Asignar,7,5
403,GDLESR-2844129848,2020-10-25,Problema,Sistema,704,48,2 - Normal,0 - Sin Asignar,8,5
404,GDLESR-3144155725,2020-11-20,Problema,Sistema,1852,17,2 - Normal,0 - Sin Asignar,1,1
405,GDLESR-3244081909,2020-09-07,Problema,Sistema,270,9,2 - Normal,0 - Sin Asignar,2,5
406,GDLESR-3244157190,2020-11-22,Problema,Sistema,1059,41,2 - Normal,0 - Sin Asignar,12,5
407,GDLESR-3244172379,2020-12-07,Problema,Sistema,1137,33,2 - Normal,0 - Sin Asignar,2,5
408,GDLESR-3343869703,2020-02-08,Problema,Sistema,1480,27,2 - Normal,0 - Sin Asignar,3,1
409,GDLESR-3343872780,2020-02-11,Problema,Sistema,208,47,2 - Normal,0 - Sin Asignar,3,5
410,GDLESR-3343982528,2020-05-31,Problema,Sistema,822,5,2 - Normal,0 - Sin Asignar,3,5
411,GDLESR-3344053129,2020-08-10,Problema,Sistema,1582,31,2 - Normal,0 - Sin Asignar,3,5
412,GDLESR-3344077890,2020-09-03,Problema,Sistema,1439,28,2 - Normal,0 - Sin Asignar,3,1
413,GDLESR-3344089762,2020-09-15,Problema,Sistema,1466,27,2 - Normal,0 - Sin Asignar,3,5
414,GDLESR-3344156170,2020-11-21,Problema,Sistema,1497,41,2 - Normal,0 - Sin Asignar,3,1
415,GDLESR-3443843701,2020-01-13,Problema,Sistema,470,37,2 - Normal,0 - Sin Asignar,4,1
416,GDLESR-3544054529,2020-08-11,Problema,Sistema,1692,35,2 - Normal,0 - Sin Asignar,5,5
417,GDLESR-3644169356,2020-12-04,Problema,Sistema,1575,43,2 - Normal,0 - Sin Asignar,6,5
418,GDLESR-4143894306,2020-03-04,Problema,Sistema,1760,33,2 - Normal,0 - Sin Asignar,1,1
419,GDLESR-4144002279,2020-06-20,Problema,Sistema,687,2,2 - Normal,0 - Sin Asignar,1,5
420,GDLESR-4144150518,2020-11-15,Problema,Sistema,201,15,2 - Normal,0 - Sin Asignar,1,5
421,GDLESR-4144153299,2020-11-18,Problema,Sistema,1279,12,2 - Normal,0 - Sin Asignar,1,5
422,GDLESR-4144166375,2020-12-01,Problema,Sistema,1067,43,2 - Normal,0 - Sin Asignar,1,5
423,GDLESR-4144170574,2020-12-05,Problema,Sistema,107,5,2 - Normal,0 - Sin Asignar,11,5
424,GDLESR-4244075859,2020-09-01,Problema,Sistema,1075,8,2 - Normal,0 - Sin Asignar,2,5
425,GDLESR-4244175466,2020-12-10,Problema,Sistema,1576,34,2 - Normal,0 - Sin Asignar,2,5
426,GDLESR-4343971120,2020-05-20,Problema,Sistema,1172,31,2 - Normal,0 - Sin Asignar,3,5
427,GDLESR-4344133543,2020-10-29,Problema,Sistema,1524,15,2 - Normal,0 - Sin Asignar,3,5
428,GDLESR-4443912755,2020-03-22,Problema,Sistema,1645,47,2 - Normal,0 - Sin Asignar,4,5
429,GDLESR-4443955174,2020-05-04,Problema,Sistema,1477,21,2 - Normal,0 - Sin Asignar,4,5
430,GDLESR-4443969257,2020-05-18,Problema,Sistema,315,42,2 - Normal,0 - Sin Asignar,4,5
431,GDLESR-4444158125,2020-11-23,Problema,Sistema,1642,21,2 - Normal,0 - Sin Asignar,4,5
432,GDLESR-4543897412,2020-03-07,Problema,Sistema,1291,4,2 - Normal,0 - Sin Asignar,5,5
433,GDLESR-4644021295,2020-07-09,Problema,Sistema,749,32,2 - Normal,0 - Sin Asignar,6,5
434,GDLESR-4844189574,2020-12-24,Problema,Sistema,107,35,2 - Normal,0 - Sin Asignar,8,5
435,GDLESR-4943895870,2020-03-05,Problema,Sistema,1527,38,2 - Normal,0 - Sin Asignar,9,5
436,GDLESR-4944132199,2020-10-28,Problema,Sistema,59,41,2 - Normal,0 - Sin Asignar,9,1
437,GDLESR-5043859584,2020-01-29,Problema,Sistema,1018,5,2 - Normal,0 - Sin Asignar,10,5
438,GDLESR-5143905827,2020-03-15,Problema,Sistema,1122,18,2 - Normal,0 - Sin Asignar,1,5
439,GDLESR-5144082286,2020-09-08,Problema,Sistema,1548,2,2 - Normal,0 - Sin Asignar,1,5
440,GDLESR-5144109080,2020-10-05,Problema,Sistema,98,20,2 - Normal,0 - Sin Asignar,1,1
441,GDLESR-5144123358,2020-10-19,Problema,Sistema,1355,33,2 - Normal,0 - Sin Asignar,1,5
442,GDLESR-5243869270,2020-02-08,Problema,Sistema,1217,2,2 - Normal,0 - Sin Asignar,2,5
443,GDLESR-5243927010,2020-04-06,Problema,Sistema,341,10,2 - Normal,0 - Sin Asignar,2,5
444,GDLESR-5343866007,2020-02-05,Problema,Sistema,200,10,2 - Normal,0 - Sin Asignar,3,5
445,GDLESR-5343993223,2020-06-11,Problema,Sistema,1482,2,2 - Normal,0 - Sin Asignar,3,5
446,GDLESR-5344019958,2020-07-07,Problema,Sistema,1745,29,2 - Normal,0 - Sin Asignar,3,5
447,GDLESR-5344113461,2020-10-09,Problema,Sistema,786,4,2 - Normal,0 - Sin Asignar,3,5
448,GDLESR-5344187994,2020-12-22,Problema,Sistema,189,19,2 - Normal,0 - Sin Asignar,3,5
449,GDLESR-5443943773,2020-04-22,Problema,Sistema,1957,27,2 - Normal,0 - Sin Asignar,4,1
450,GDLESR-5444194502,2020-12-29,Problema,Sistema,1230,15,2 - Normal,0 - Sin Asignar,4,5
451,GDLESR-5543846793,2020-01-16,Problema,Sistema,1279,27,2 - Normal,0 - Sin Asignar,5,5
452,GDLESR-5543925326,2020-04-04,Problema,Sistema,1022,33,2 - Normal,0 - Sin Asignar,5,5
453,GDLESR-5544027748,2020-07-15,Problema,Sistema,64,17,2 - Normal,0 - Sin Asignar,5,5
454,GDLESR-5544151846,2020-11-16,Problema,Sistema,1084,38,2 - Normal,0 - Sin Asignar,5,5
455,GDLESR-5643848258,2020-01-18,Problema,Sistema,1825,22,2 - Normal,0 - Sin Asignar,6,1
456,GDLESR-5643909220,2020-03-19,Problema,Sistema,1722,32,2 - Normal,0 - Sin Asignar,6,5
457,GDLESR-5643991198,2020-06-09,Problema,Sistema,1969,11,2 - Normal,0 - Sin Asignar,6,5
458,GDLESR-6044006917,2020-06-24,Problema,Sistema,881,9,2 - Normal,0 - Sin Asignar,10,5
459,GDLESR-6143848405,2020-01-18,Problema,Sistema,680,24,2 - Normal,0 - Sin Asignar,11,5
460,GDLESR-6143914448,2020-03-24,Problema,Sistema,124,14,2 - Normal,0 - Sin Asignar,1,5
461,GDLESR-6143933541,2020-04-12,Problema,Sistema,814,35,2 - Normal,0 - Sin Asignar,1,5
462,GDLESR-6144132330,2020-10-28,Problema,Sistema,3,43,2 - Normal,0 - Sin Asignar,1,5
463,GDLESR-6243909035,2020-03-19,Problema,Sistema,363,40,2 - Normal,0 - Sin Asignar,2,1
464,GDLESR-6243914103,2020-03-24,Problema,Sistema,1060,31,2 - Normal,0 - Sin Asignar,2,5
465,GDLESR-6244069784,2020-08-26,Problema,Sistema,1548,17,2 - Normal,0 - Sin Asignar,2,5
466,GDLESR-6343855465,2020-01-25,Problema,Sistema,1586,34,2 - Normal,0 - Sin Asignar,3,5
467,GDLESR-6344116128,2020-10-12,Problema,Sistema,222,11,2 - Normal,0 - Sin Asignar,3,5
468,GDLESR-6443869875,2020-02-08,Problema,Sistema,147,38,2 - Normal,0 - Sin Asignar,4,5
469,GDLESR-6444138439,2020-11-03,Problema,Sistema,1563,24,2 - Normal,0 - Sin Asignar,4,5
470,GDLESR-6643907411,2020-03-17,Problema,Sistema,831,34,2 - Normal,0 - Sin Asignar,6,5
471,GDLESR-6644162868,2020-11-27,Problema,Sistema,576,18,2 - Normal,0 - Sin Asignar,6,1
472,GDLESR-6644192088,2020-12-27,Problema,Sistema,878,10,2 - Normal,0 - Sin Asignar,6,5
473,GDLESR-6743995412,2020-06-13,Problema,Sistema,711,34,2 - Normal,0 - Sin Asignar,7,5
474,GDLESR-7044065431,2020-08-22,Problema,Sistema,1093,44,2 - Normal,0 - Sin Asignar,10,5
475,GDLESR-7143978434,2020-05-27,Problema,Sistema,363,44,2 - Normal,0 - Sin Asignar,1,5
476,GDLESR-7143988558,2020-06-06,Problema,Sistema,1195,45,2 - Normal,0 - Sin Asignar,1,5
477,GDLESR-7144041104,2020-07-29,Problema,Sistema,110,21,2 - Normal,0 - Sin Asignar,1,5
478,GDLESR-7144063779,2020-08-20,Problema,Sistema,1597,17,2 - Normal,0 - Sin Asignar,1,1
479,GDLESR-7144078251,2020-09-04,Problema,Sistema,1445,42,2 - Normal,0 - Sin Asignar,1,5
480,GDLESR-7144085137,2020-09-11,Problema,Sistema,83,21,2 - Normal,0 - Sin Asignar,1,5
481,GDLESR-7243840524,2020-01-10,Problema,Sistema,132,45,2 - Normal,0 - Sin Asignar,2,5
482,GDLESR-7243951701,2020-04-30,Problema,Sistema,1860,17,2 - Normal,0 - Sin Asignar,2,5
483,GDLESR-7243980406,2020-05-29,Problema,Sistema,610,44,2 - Normal,0 - Sin Asignar,2,5
484,GDLESR-7244081001,2020-09-07,Problema,Sistema,230,40,2 - Normal,0 - Sin Asignar,2,5
485,GDLESR-7244092068,2020-09-18,Problema,Sistema,946,10,2 - Normal,0 - Sin Asignar,2,5
486,GDLESR-7244168537,2020-12-03,Problema,Sistema,1143,25,2 - Normal,0 - Sin Asignar,12,1
487,GDLESR-7244195886,2020-12-30,Problema,Sistema,1478,8,2 - Normal,0 - Sin Asignar,2,1
488,GDLESR-7344020841,2020-07-08,Problema,Sistema,1224,8,2 - Normal,0 - Sin Asignar,3,5
489,GDLESR-7443920373,2020-03-30,Problema,Sistema,227,3,2 - Normal,0 - Sin Asignar,4,5
490,GDLESR-7443941549,2020-04-20,Problema,Sistema,214,45,2 - Normal,0 - Sin Asignar,4,5
491,GDLESR-7443996046,2020-06-14,Problema,Sistema,1964,40,2 - Normal,0 - Sin Asignar,4,5
492,GDLESR-7444055580,2020-08-12,Problema,Sistema,1138,35,2 - Normal,0 - Sin Asignar,4,5
493,GDLESR-7444195067,2020-12-30,Problema,Sistema,856,40,2 - Normal,0 - Sin Asignar,4,5
