,ID Ticket,Fecha,ID Empleado,ID Agente,Categoría,Tipo,Severidad,Prioridad,Días Resolución,Satisfacción
245,GDLESR-5242783598,2017-02-17,1109,15,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
246,GDLESR-5343089912,2017-12-20,1281,29,Sistema,Problema,2 - Normal,0 - Sin Asignar,3,5
247,GDLESR-5642745309,2017-01-10,880,23,Sistema,Problema,2 - Normal,0 - Sin Asignar,6,5
248,GDLESR-6142831565,2017-04-06,986,45,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,5
249,GDLESR-6142961896,2017-08-14,269,8,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,5
250,GDLESR-6143051789,2017-11-12,478,27,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,5
251,GDLESR-6143062865,2017-11-23,1846,8,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,5
252,GDLESR-6242809213,2017-03-15,311,2,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
253,GDLESR-6242861878,2017-05-06,1037,8,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
254,GDLESR-6243005296,2017-09-27,989,42,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
255,GDLESR-6243052004,2017-11-13,890,40,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,1
256,GDLESR-6342954740,2017-08-07,1924,7,Sistema,Problema,2 - Normal,0 - Sin Asignar,13,5
257,GDLESR-6542925496,2017-07-09,1719,34,Sistema,Problema,4 - Crítico,0 - Sin Asignar,5,5
258,GDLESR-6743018688,2017-10-10,598,26,Sistema,Problema,2 - Normal,0 - Sin Asignar,7,5
259,GDLESR-7242946678,2017-07-30,1527,36,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,1
260,GDLESR-7342885520,2017-05-30,422,5,Sistema,Problema,2 - Normal,0 - Sin Asignar,3,5
261,GDLESR-7442764737,2017-01-29,1093,47,Sistema,Problema,2 - Normal,0 - Sin Asignar,4,5
262,GDLESR-7542878923,2017-05-23,52,29,Sistema,Problema,2 - Normal,0 - Sin Asignar,5,5
263,GDLESR-8142941250,2017-07-25,255,2,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,5
264,GDLESR-8143036005,2017-10-28,420,10,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,5
265,GDLESR-8143038646,2017-10-30,1254,36,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,5
266,GDLESR-8242941537,2017-07-25,1223,15,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
267,GDLESR-8342902174,2017-06-16,1787,31,Sistema,Problema,2 - Normal,0 - Sin Asignar,3,5
268,GDLESR-8543020577,2017-10-12,1757,5,Sistema,Problema,2 - Normal,0 - Sin Asignar,5,5
269,GDLESR-8642997583,2017-09-19,378,5,Sistema,Problema,2 - Normal,0 - Sin Asignar,6,5
270,GDLESR-9042895882,2017-06-09,1568,48,Sistema,Problema,2 - Normal,0 - Sin Asignar,10,5
271,GDLESR-9142762572,2017-01-27,1087,5,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,5
272,GDLESR-9142920515,2017-07-04,611,15,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,5
273,GDLESR-9143058559,2017-11-19,215,45,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,5
274,GDLESR-9242972212,2017-08-25,41,42,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
275,GDLESR-9342996931,2017-09-18,1363,39,Sistema,Problema,2 - Normal,0 - Sin Asignar,3,5
276,GDLESR-9442874545,2017-05-19,944,25,Sistema,Problema,2 - Normal,0 - Sin Asignar,4,5
277,GDLESR-9542858529,2017-05-03,752,25,Sistema,Problema,2 - Normal,0 - Sin Asignar,5,5
278,GDLEST-0442889464,2017-06-03,1456,24,Sistema,Problema,2 - Normal,0 - Sin Asignar,4,5
279,GDLEST-1142881627,2017-05-26,1162,36,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,1
280,GDLEST-4142852129,2017-04-27,1652,31,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,5
281,GDLEST-4243077979,2017-12-08,1257,29,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
282,GDLEST-4342815202,2017-03-21,1090,12,Sistema,Problema,2 - Normal,0 - Sin Asignar,3,5
283,GDLEST-5142863556,2017-05-08,465,15,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,5
284,GDLEST-5842812841,2017-03-18,1744,28,Sistema,Problema,2 - Normal,0 - Sin Asignar,3,1
285,GDLEST-6142835116,2017-04-10,791,31,Sistema,Problema,2 - Normal,0 - Sin Asignar,1,5
286,GDLEST-6242748592,2017-01-13,1499,15,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
287,GDLEST-6342955803,2017-08-08,1950,18,Sistema,Problema,2 - Normal,0 - Sin Asignar,3,1
288,GDLEST-6542795916,2017-03-01,1781,29,Sistema,Problema,2 - Normal,0 - Sin Asignar,5,5
289,GDLEST-7242903440,2017-06-17,874,34,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
290,GDLEST-7243053401,2017-11-14,1950,24,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
291,GDLEST-7343077943,2017-12-08,1744,29,Sistema,Problema,2 - Normal,0 - Sin Asignar,3,5
292,GDLEST-7442939105,2017-07-23,1590,41,Sistema,Problema,2 - Normal,0 - Sin Asignar,4,5
293,GDLEST-8243040417,2017-11-01,1381,34,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
294,GDLEST-8342742768,2017-01-07,146,37,Sistema,Problema,2 - Normal,0 - Sin Asignar,3,1
295,GDLEST-8443046939,2017-11-07,93,29,Sistema,Problema,2 - Normal,0 - Sin Asignar,4,5
296,GDLEST-9242817961,2017-03-23,1116,29,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
297,GDLEST-9243032664,2017-10-24,1396,46,Sistema,Problema,2 - Normal,0 - Sin Asignar,2,5
298,GDLEST-9342916899,2017-06-30,719,8,Sistema,Problema,2 - Normal,0 - Sin Asignar,3,5
299,GDLEST-9343021535,2017-10-13,1693,45,Sistema,Problema,2 - Normal,0 - Sin Asignar,3,5
300,GDLEST-9542865672,2017-05-10,1877,6,Sistema,Problema,2 - Normal,0 - Sin Asignar,5,5
301,GDLTER-0043014143,2017-10-06,1014,31,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10,5
302,GDLTER-0142741605,2017-01-06,770,16,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11,5
303,GDLTER-0142911874,2017-06-25,97,38,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11,5
304,GDLTER-0142958060,2017-08-11,436,30,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11,5
305,GDLTER-0143013731,2017-10-05,1963,17,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11,5
306,GDLTER-0242739357,2017-01-04,695,43,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,12,5
307,GDLTER-0242920551,2017-07-04,725,15,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,12,5
308,GDLTER-0342849239,2017-04-24,813,2,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,13,5
309,GDLTER-0342988983,2017-09-10,1888,29,Software,Solicitud,2 - Normal,0 - Sin Asignar,3,5
310,GDLTER-0342996549,2017-09-18,984,15,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,13,5
311,GDLTER-0542794827,2017-02-28,372,38,Software,Solicitud,2 - Normal,0 - Sin Asignar,5,5
312,GDLTER-0542929403,2017-07-13,940,24,Software,Solicitud,2 - Normal,0 - Sin Asignar,5,5
313,GDLTER-0643060560,2017-11-21,326,35,Software,Solicitud,2 - Normal,0 - Sin Asignar,6,5
314,GDLTER-0842804822,2017-03-10,282,18,Software,Solicitud,2 - Normal,0 - Sin Asignar,8,5
315,GDLTER-0842807697,2017-03-13,269,46,Software,Solicitud,2 - Normal,0 - Sin Asignar,8,5
316,GDLTER-0843044126,2017-11-05,952,11,Software,Solicitud,2 - Normal,0 - Sin Asignar,8,5
317,GDLTER-0942879536,2017-05-24,853,25,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,14,1
318,GDLTER-1043090778,2017-12-21,1657,37,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10,1
319,GDLTER-1142800813,2017-03-06,1,8,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11,5
320,GDLTER-1142848703,2017-04-23,1270,47,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11,5
321,GDLTER-1143057128,2017-11-18,102,21,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11,5
322,GDLTER-1242786599,2017-02-20,759,45,Software,Solicitud,2 - Normal,0 - Sin Asignar,2,1
323,GDLTER-1342740489,2017-01-05,478,44,Software,Solicitud,2 - Normal,0 - Sin Asignar,3,5
324,GDLTER-1342888931,2017-06-02,1313,19,Software,Solicitud,2 - Normal,0 - Sin Asignar,13,1
325,GDLTER-1343037806,2017-10-29,1880,8,Software,Solicitud,2 - Normal,0 - Sin Asignar,3,5
326,GDLTER-1343072777,2017-12-03,1487,27,Software,Solicitud,2 - Normal,0 - Sin Asignar,3,5
327,GDLTER-1442741591,2017-01-06,1379,5,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,14,5
328,GDLTER-1442784630,2017-02-18,433,36,Software,Solicitud,2 - Normal,0 - Sin Asignar,4,5
329,GDLTER-1442836005,2017-04-11,290,30,Software,Solicitud,2 - Normal,0 - Sin Asignar,4,5
330,GDLTER-1443041033,2017-11-02,933,40,Software,Solicitud,2 - Normal,0 - Sin Asignar,4,1
331,GDLTER-1542761996,2017-01-26,1709,39,Software,Solicitud,2 - Normal,0 - Sin Asignar,15,5
332,GDLTER-1743080464,2017-12-11,796,4,Software,Solicitud,2 - Normal,0 - Sin Asignar,7,5
333,GDLTER-1842854618,2017-04-29,41,26,Software,Solicitud,2 - Normal,0 - Sin Asignar,8,5
334,GDLTER-1942862828,2017-05-07,22,38,Software,Solicitud,2 - Normal,0 - Sin Asignar,9,5
335,GDLTER-2042807754,2017-03-13,825,27,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10,5
336,GDLTER-2042882946,2017-05-27,284,19,Software,Solicitud,2 - Normal,0 - Sin Asignar,10,1
337,GDLTER-2242793891,2017-02-27,669,18,Software,Solicitud,2 - Normal,0 - Sin Asignar,2,1
338,GDLTER-2242802977,2017-03-08,1067,39,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,13,5
339,GDLTER-2242860208,2017-05-05,20,2,Software,Solicitud,2 - Normal,0 - Sin Asignar,2,5
340,GDLTER-2242903762,2017-06-17,746,7,Software,Solicitud,2 - Normal,0 - Sin Asignar,12,5
341,GDLTER-2342790729,2017-02-24,792,27,Software,Solicitud,2 - Normal,0 - Sin Asignar,3,5
342,GDLTER-2342951023,2017-08-04,1502,20,Software,Solicitud,2 - Normal,0 - Sin Asignar,3,5
343,GDLTER-2343059469,2017-11-20,1496,34,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,13,5
344,GDLTER-2442861146,2017-05-06,1954,21,Software,Solicitud,2 - Normal,0 - Sin Asignar,4,1
345,GDLTER-2442983488,2017-09-05,738,34,Software,Solicitud,2 - Normal,0 - Sin Asignar,4,5
346,GDLTER-2542807235,2017-03-13,653,12,Software,Solicitud,2 - Normal,0 - Sin Asignar,5,5
347,GDLTER-2542883569,2017-05-28,1866,45,Software,Solicitud,2 - Normal,0 - Sin Asignar,5,5
348,GDLTER-2542916534,2017-06-30,363,45,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,15,5
349,GDLTER-2642778589,2017-02-12,578,25,Software,Solicitud,2 - Normal,0 - Sin Asignar,16,5
350,GDLTER-2642822566,2017-03-28,1956,5,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,16,5
351,GDLTER-2642978163,2017-08-31,1226,31,Software,Solicitud,2 - Normal,0 - Sin Asignar,6,5
352,GDLTER-2742781152,2017-02-15,125,11,Software,Solicitud,2 - Normal,0 - Sin Asignar,7,1
353,GDLTER-2842807215,2017-03-13,181,2,Software,Solicitud,2 - Normal,0 - Sin Asignar,8,5
354,GDLTER-3042882391,2017-05-27,819,23,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10,5
355,GDLTER-3042895249,2017-06-09,434,2,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10,5
356,GDLTER-3142755935,2017-01-20,913,29,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11,5
357,GDLTER-3142985206,2017-09-07,200,2,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11,5
358,GDLTER-3243001773,2017-09-23,947,17,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,12,5
359,GDLTER-3243007107,2017-09-29,400,21,Software,Solicitud,2 - Normal,0 - Sin Asignar,2,5
360,GDLTER-3342846893,2017-04-21,1709,8,Software,Solicitud,2 - Normal,0 - Sin Asignar,3,5
361,GDLTER-3342888519,2017-06-02,91,45,Software,Solicitud,2 - Normal,0 - Sin Asignar,3,5
362,GDLTER-3342890070,2017-06-04,1267,10,Software,Solicitud,2 - Normal,0 - Sin Asignar,3,5
363,GDLTER-3442761245,2017-01-26,1434,12,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,14,5
364,GDLTER-3442861294,2017-05-06,1959,22,Software,Solicitud,2 - Normal,0 - Sin Asignar,14,5
365,GDLTER-3442930106,2017-07-14,1290,41,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10,5
366,GDLTER-3443046499,2017-11-07,1419,34,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,14,5
367,GDLTER-3542747960,2017-01-12,856,29,Software,Solicitud,2 - Normal,0 - Sin Asignar,5,5
368,GDLTER-3542839422,2017-04-14,1272,4,Software,Solicitud,2 - Normal,0 - Sin Asignar,5,5
369,GDLTER-3543013223,2017-10-05,1232,2,Software,Solicitud,2 - Normal,0 - Sin Asignar,5,5
370,GDLTER-3643003732,2017-09-25,1363,27,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,16,5
371,GDLTER-3643045463,2017-11-06,1016,44,Software,Solicitud,2 - Normal,0 - Sin Asignar,6,5
372,GDLTER-3742971863,2017-08-24,996,48,Software,Solicitud,2 - Normal,0 - Sin Asignar,7,5
373,GDLTER-3743030684,2017-10-22,738,46,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,4,5
374,GDLTER-3842766377,2017-01-31,277,3,Software,Solicitud,4 - Crítico,0 - Sin Asignar,8,1
375,GDLTER-3842799995,2017-03-05,1289,49,Software,Solicitud,2 - Normal,0 - Sin Asignar,8,5
376,GDLTER-3842868147,2017-05-13,1434,11,Software,Solicitud,2 - Normal,0 - Sin Asignar,8,5
377,GDLTER-3842884973,2017-05-29,1067,39,Software,Solicitud,2 - Normal,0 - Sin Asignar,8,5
378,GDLTER-3942885166,2017-05-30,756,1,Software,Solicitud,2 - Normal,0 - Sin Asignar,9,5
379,GDLTER-4042855620,2017-04-30,1232,36,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10,5
380,GDLTER-4043060832,2017-11-21,1943,48,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,16,5
381,GDLTER-4043079437,2017-12-10,1093,44,Software,Solicitud,2 - Normal,0 - Sin Asignar,10,5
382,GDLTER-4242874264,2017-05-19,1546,2,Software,Solicitud,2 - Normal,0 - Sin Asignar,2,5
383,GDLTER-4242921703,2017-07-05,1420,27,Software,Solicitud,2 - Normal,0 - Sin Asignar,2,5
384,GDLTER-4243015799,2017-10-07,1969,37,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,12,1
385,GDLTER-4243051815,2017-11-12,1821,8,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,12,5
386,GDLTER-4342830782,2017-04-05,648,27,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,13,5
387,GDLTER-4342874529,2017-05-19,732,45,Software,Solicitud,2 - Normal,0 - Sin Asignar,3,5
388,GDLTER-4342938219,2017-07-22,211,2,Software,Solicitud,2 - Normal,0 - Sin Asignar,3,5
389,GDLTER-4342965077,2017-08-18,357,10,Software,Solicitud,2 - Normal,0 - Sin Asignar,3,5
390,GDLTER-4342983126,2017-09-05,1092,21,Software,Solicitud,2 - Normal,0 - Sin Asignar,3,5
391,GDLTER-4442751320,2017-01-16,592,43,Software,Solicitud,2 - Normal,0 - Sin Asignar,4,1
392,GDLTER-4442760562,2017-01-25,136,5,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,0,5
393,GDLTER-4442785897,2017-02-19,669,38,Software,Solicitud,2 - Normal,0 - Sin Asignar,4,5
394,GDLTER-4442791314,2017-02-25,1501,43,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,14,1
395,GDLTER-4442869437,2017-05-14,1803,34,Software,Solicitud,2 - Normal,0 - Sin Asignar,4,5
396,GDLTER-4442893954,2017-06-07,765,19,Software,Solicitud,2 - Normal,0 - Sin Asignar,4,1
397,GDLTER-4442962560,2017-08-15,1526,45,Software,Solicitud,2 - Normal,0 - Sin Asignar,4,5
398,GDLTER-4542896896,2017-06-10,619,8,Software,Solicitud,2 - Normal,0 - Sin Asignar,5,5
399,GDLTER-4542945805,2017-07-29,740,48,Software,Solicitud,2 - Normal,0 - Sin Asignar,5,5
400,GDLTER-4542969848,2017-08-22,1594,18,Software,Solicitud,2 - Normal,0 - Sin Asignar,5,1
401,GDLTER-4642765703,2017-01-30,1880,17,Software,Solicitud,2 - Normal,0 - Sin Asignar,6,5
402,GDLTER-4642828521,2017-04-03,962,45,Software,Solicitud,2 - Normal,0 - Sin Asignar,6,5
403,GDLTER-4742759189,2017-01-24,718,21,Software,Solicitud,2 - Normal,0 - Sin Asignar,7,5
404,GDLTER-4742801471,2017-03-07,1217,4,Software,Solicitud,2 - Normal,0 - Sin Asignar,7,5
405,GDLTER-4742820160,2017-03-26,976,31,Software,Solicitud,2 - Normal,0 - Sin Asignar,7,5
406,GDLTER-4743076445,2017-12-07,574,44,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,7,5
407,GDLTER-4942956170,2017-08-09,997,21,Software,Solicitud,2 - Normal,0 - Sin Asignar,9,5
408,GDLTER-4943033798,2017-10-25,1469,7,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,19,5
409,GDLTER-5042776170,2017-02-10,1547,21,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10,5
410,GDLTER-5043011968,2017-10-03,1546,19,Software,Solicitud,2 - Normal,0 - Sin Asignar,10,5
411,GDLTER-5142737957,2017-01-02,85,9,Hardware,Solicitud,4 - Crítico,0 - Sin Asignar,5,1
412,GDLTER-5142884434,2017-05-29,693,44,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,1,5
413,GDLTER-5142913475,2017-06-27,1497,24,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11,5
414,GDLTER-5242746256,2017-01-11,1285,32,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,2,5
415,GDLTER-5242794360,2017-02-28,256,33,Software,Solicitud,2 - Normal,0 - Sin Asignar,12,1
416,GDLTER-5242827759,2017-04-02,925,47,Software,Solicitud,2 - Normal,0 - Sin Asignar,2,5
417,GDLTER-5243055936,2017-11-16,1843,9,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,12,5
418,GDLTER-5342745267,2017-01-10,76,42,Software,Solicitud,2 - Normal,0 - Sin Asignar,3,5
419,GDLTER-5342747590,2017-01-12,1069,45,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,13,1
420,GDLTER-5342928334,2017-07-12,1953,43,Software,Solicitud,2 - Normal,0 - Sin Asignar,3,1
421,GDLTER-5342949451,2017-08-02,1355,24,Software,Solicitud,2 - Normal,0 - Sin Asignar,3,5
422,GDLTER-5343053707,2017-11-14,470,47,Software,Solicitud,2 - Normal,0 - Sin Asignar,3,5
423,GDLTER-5443068206,2017-11-29,2000,42,Software,Solicitud,2 - Normal,0 - Sin Asignar,4,5
424,GDLTER-5542931551,2017-07-15,1485,5,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,1,5
425,GDLTER-5542988179,2017-09-10,1967,21,Software,Solicitud,2 - Normal,0 - Sin Asignar,5,5
426,GDLTER-5543015238,2017-10-07,233,32,Software,Solicitud,2 - Normal,0 - Sin Asignar,5,5
427,GDLTER-5642960933,2017-08-13,1963,49,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,1,5
428,GDLTER-5643088744,2017-12-19,474,37,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,16,5
429,GDLTER-5742744039,2017-01-09,1243,10,Software,Solicitud,2 - Normal,0 - Sin Asignar,7,5
430,GDLTER-5742842735,2017-04-17,1503,7,Software,Solicitud,2 - Normal,0 - Sin Asignar,7,5
431,GDLTER-5742971520,2017-08-24,492,25,Software,Solicitud,2 - Normal,0 - Sin Asignar,7,5
432,GDLTER-5942996443,2017-09-18,804,14,Software,Solicitud,2 - Normal,0 - Sin Asignar,9,5
433,GDLTER-6042920066,2017-07-04,166,40,Software,Solicitud,2 - Normal,0 - Sin Asignar,10,5
434,GDLTER-6043033398,2017-10-25,949,23,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10,5
435,GDLTER-6142899841,2017-06-13,1384,48,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11,5
436,GDLTER-6242937990,2017-07-21,1739,29,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,12,5
437,GDLTER-6243034076,2017-10-26,1867,20,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,12,5
438,GDLTER-6342804859,2017-03-10,1305,8,Software,Solicitud,2 - Normal,0 - Sin Asignar,3,5
439,GDLTER-6342808692,2017-03-14,1479,16,Software,Solicitud,2 - Normal,0 - Sin Asignar,3,5
440,GDLTER-6342842439,2017-04-17,1843,34,Software,Solicitud,2 - Normal,0 - Sin Asignar,3,5
441,GDLTER-6343033732,2017-10-25,433,37,Software,Solicitud,2 - Normal,0 - Sin Asignar,13,5
442,GDLTER-6442778352,2017-02-12,1405,43,Software,Solicitud,2 - Normal,0 - Sin Asignar,4,5
443,GDLTER-6442781031,2017-02-15,1363,40,Software,Solicitud,2 - Normal,0 - Sin Asignar,4,5
444,GDLTER-6542832346,2017-04-07,1714,23,Software,Solicitud,2 - Normal,0 - Sin Asignar,15,5
445,GDLTER-6543034141,2017-10-26,44,21,Software,Solicitud,2 - Normal,0 - Sin Asignar,5,5
446,GDLTER-6742950500,2017-08-03,1730,35,Software,Solicitud,2 - Normal,0 - Sin Asignar,7,5
447,GDLTER-7042809731,2017-03-15,1473,17,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10,5
448,GDLTER-7042824706,2017-03-30,1700,27,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10,5
449,GDLTER-7042912814,2017-06-26,1881,38,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,1,5
450,GDLTER-7042941186,2017-07-25,948,31,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10,5
451,GDLTER-7142751995,2017-01-16,269,19,Software,Solicitud,2 - Normal,0 - Sin Asignar,11,5
452,GDLTER-7142902104,2017-06-16,1290,41,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11,5
453,GDLTER-7242888153,2017-06-02,475,41,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,12,5
454,GDLTER-7342845629,2017-04-20,772,36,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,13,1
455,GDLTER-7342932181,2017-07-16,648,21,Software,Solicitud,2 - Normal,0 - Sin Asignar,3,5
456,GDLTER-7343019678,2017-10-11,467,16,Software,Solicitud,2 - Normal,0 - Sin Asignar,3,5
457,GDLTER-7343050406,2017-11-11,390,34,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,13,5
458,GDLTER-7343068442,2017-11-29,1844,34,Software,Solicitud,2 - Normal,0 - Sin Asignar,3,5
459,GDLTER-7343083852,2017-12-14,765,48,Software,Solicitud,2 - Normal,0 - Sin Asignar,3,5
460,GDLTER-7442775732,2017-02-09,253,27,Software,Solicitud,2 - Normal,0 - Sin Asignar,4,5
461,GDLTER-7442814714,2017-03-20,561,37,Software,Solicitud,2 - Normal,0 - Sin Asignar,4,5
462,GDLTER-7443009485,2017-10-01,1378,24,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,14,5
463,GDLTER-7443076216,2017-12-07,1831,22,Software,Solicitud,2 - Normal,0 - Sin Asignar,14,5
464,GDLTER-7542762442,2017-01-27,1954,24,Software,Solicitud,2 - Normal,0 - Sin Asignar,5,5
465,GDLTER-7542908603,2017-06-22,1960,16,Software,Solicitud,4 - Crítico,0 - Sin Asignar,5,5
466,GDLTER-7642984258,2017-09-06,1765,2,Software,Solicitud,2 - Normal,0 - Sin Asignar,6,5
467,GDLTER-7643089952,2017-12-20,135,9,Software,Solicitud,2 - Normal,0 - Sin Asignar,6,1
468,GDLTER-7643092434,2017-12-23,1213,4,Software,Solicitud,2 - Normal,0 - Sin Asignar,6,5
469,GDLTER-7743051307,2017-11-12,1720,33,Software,Solicitud,2 - Normal,0 - Sin Asignar,7,1
470,GDLTER-7842831044,2017-04-06,924,50,Software,Solicitud,2 - Normal,0 - Sin Asignar,8,5
471,GDLTER-7942755079,2017-01-20,1207,50,Software,Solicitud,2 - Normal,0 - Sin Asignar,9,5
472,GDLTER-7942935861,2017-07-19,1386,38,Software,Solicitud,2 - Normal,0 - Sin Asignar,9,5
473,GDLTER-8042950441,2017-08-03,814,24,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10,5
474,GDLTER-8142990175,2017-09-12,1027,1,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,5,5
475,GDLTER-8242742453,2017-01-07,1105,34,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,12,5
476,GDLTER-8242748207,2017-01-13,1200,42,Software,Solicitud,2 - Normal,0 - Sin Asignar,2,5
477,GDLTER-8242836589,2017-04-11,388,15,Software,Solicitud,2 - Normal,0 - Sin Asignar,2,5
478,GDLTER-8242838567,2017-04-13,476,45,Software,Solicitud,2 - Normal,0 - Sin Asignar,2,5
479,GDLTER-8242892503,2017-06-06,1230,45,Software,Solicitud,2 - Normal,0 - Sin Asignar,2,5
480,GDLTER-8242950492,2017-08-03,369,14,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,0,5
481,GDLTER-8243026607,2017-10-18,100,36,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,12,1
482,GDLTER-8343011659,2017-10-03,695,16,Software,Solicitud,2 - Normal,0 - Sin Asignar,3,1
483,GDLTER-8442737569,2017-01-02,806,15,Software,Solicitud,2 - Normal,0 - Sin Asignar,4,5
484,GDLTER-8442800755,2017-03-06,1585,47,Software,Solicitud,2 - Normal,0 - Sin Asignar,4,5
485,GDLTER-8442817463,2017-03-23,1616,34,Software,Solicitud,2 - Normal,0 - Sin Asignar,4,5
486,GDLTER-8442844466,2017-04-19,176,34,Software,Solicitud,2 - Normal,0 - Sin Asignar,4,5
487,GDLTER-8442964761,2017-08-17,1386,47,Software,Solicitud,2 - Normal,0 - Sin Asignar,4,1
488,GDLTER-8443030689,2017-10-22,478,26,Software,Solicitud,2 - Normal,0 - Sin Asignar,4,1
489,GDLTER-8443059470,2017-11-20,647,14,Software,Solicitud,2 - Normal,0 - Sin Asignar,14,5
490,GDLTER-8542790898,2017-02-24,1279,38,Software,Solicitud,2 - Normal,0 - Sin Asignar,5,5
491,GDLTER-8542953859,2017-08-06,805,8,Software,Solicitud,2 - Normal,0 - Sin Asignar,5,5
492,GDLTER-8542996629,2017-09-18,1522,16,Software,Solicitud,2 - Normal,0 - Sin Asignar,5,1
